element,ion,wavelength_air_A,instrument,ew_mA,ew_method,abundance,rew,treatment,in_aggregate,excluded_reason,ep_eV,ew_inversion,sigma_A,frac_rise_weaker,edge_distance_dex,red_chi2,nlte_delta_dex,nlte_source,observed_conditioning,continuum_level,continuum_method,continuum_ref,profile_sigma_A,profile_sigma_floor_A,profile_gamma_A,observed_depth,implied_width_A
Fe,I,9258.267,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0924[uncorrected: no telluric band registered]",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",4.6076,True,,,,77.682,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9259.005,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · lm0924[uncorrected: no telluric band registered]",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",4.913,True,,,,239.975,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9294.534,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",5.0331,True,,,,128.601,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9311.514,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",7.657,,ENGINE-A,True,,5.0856,True,,,,90.786,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,9318.179,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",4.9556,True,,,,97.684,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9350.415,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",4.5485,True,,,,66.367,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9388.184,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",7.4030000000000005,,ENGINE-A,True,,4.988,True,,,,82.31,0.011,"Bergemann MPIA per-line delta_nlte (live query, solar node); PER-LINE additive correction",,,,,,,,,
Fe,I,9410.159,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",5.0995,True,,,,59.7,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9414.042,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",5.0638,True,,,,187.429,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
Fe,I,9452.336,kpno_solar_atlas,,"synthesis flux-fit, FIXED half-width +/-1.4 A (RYA-759 route; no EW exists in this band to key the production wing-wide rule); observed from holding=solar_kpno_molecfit_corrected · kp1984_corrected_9280_9600.txt",,,ENGINE-A,False,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction.",5.0095,True,,,,49.534,,registered per-line delta_nlte (NOT SERVED),,,,,,,,,
